id,image data,nlp data,num_data,revenue
4557,17019840,8930927,2527517.8,10000000
4558,13104244,6811052.5,29648654,10000000
4559,9336784,15327113,114756080,10000000
4560,4066955.8,6376259.5,86139180,10000000
4561,12909482,7853801,1147761,10000000
4562,17301828,20002858,253595360,10000000
4563,811748.5,517238.94,283543.12,10000000
4564,10532108,8799093,641025.7,10000000
4565,2910271.2,9103741,4507702.5,10000000
4566,13778516,10402035,46157530,10000000
4567,12852101,14634915,2074517.4,10000000
4568,12091757,4401147.5,3723659.5,10000000
4569,20065650,6865957,5527955,10000000
4570,8168298.5,4791600.5,457558.56,10000000
4571,13217654,8701730,11457187,10000000
4572,8893260,10868437,13277851,10000000
4573,14775595,1574772.8,2319388,10000000
4574,6144731.5,3226749.5,310262.5,10000000
4575,17323310,8816697,4117156.2,10000000
4576,13902934,6127126.5,1494397.5,10000000
4577,16160795,19499418,5904212.5,10000000
4578,10815209,14002058,2976593.8,10000000
4579,13322293,22299078,64648060,10000000
4580,7508212,1853269.2,971624.44,10000000
4581,15029663,11135154,30532586,10000000
4582,17031228,10877927,180718290,10000000
4583,12353667,9639749,1360029,10000000
4584,15981843,23971390,114411360,10000000
4585,8657306,3122980.5,3562349.5,10000000
4586,16090715,14127856,24473698,10000000
4587,5570565,18435644,135650530,10000000
4588,7058259,7394488.5,1328160.9,10000000
4589,16490927,30706586,866240300,10000000
4590,12669885,14819698,144740830,10000000
4591,12033927,15314187,1791511.9,10000000
4592,510077.2,2288524.8,367823.12,10000000
4593,19694852,7192937,6775910,10000000
4594,23425422,20035388,231573700,10000000
4595,7899256,13728266,309874900,10000000
4596,6628368,9352125,15943983,10000000
4597,17240404,17076834,126006490,10000000
4598,7973142,6932913.5,57190276,10000000
4599,10179869,15629318,1521554.8,10000000
4600,23900508,7758661.5,23932324,10000000
4601,13047142,16857378,7276171,10000000
4602,22721224,15442719,20479642,10000000
4603,13818155,18318788,35051550,10000000
4604,18744484,18533958,161621760,10000000
4605,15073069,22474914,122096820,10000000
4606,15428430,12705862,7524084,10000000
4607,15814581,6717472,927236.3,10000000
4608,7646224.5,10418311,8043164,10000000
4609,11902453,25835170,190853010,10000000
4610,14498240,15521509,23549084,10000000
4611,13491899,14412656,12447153,10000000
4612,2648386.5,8341149.5,15269417,10000000
4613,16777680,9409164,10700345,10000000
4614,16997978,9064655,4244175,10000000
4615,1334462,639946.6,573026,10000000
4616,7272810,7460053.5,24181456,10000000
4617,631299.2,551302.06,2636991,10000000
4618,10013421,7059444,15792758,10000000
4619,2905604,6371617.5,4929133.5,10000000
4620,16612207,12997872,140642560,10000000
4621,14565591,4551372,14665452,10000000
4622,12059125,4410559.5,5539676.5,10000000
4623,1041940,9574028,1376150.5,10000000
4624,22296546,5837266.5,7757724.5,10000000
4625,7501739,3172444.8,3872636.5,10000000
4626,13715886,12896650,6228270,10000000
4627,3755162.5,7655647.5,4398884,10000000
4628,9752288,6182989.5,945000.3,10000000
4629,2526557.2,10133060,3575344.5,10000000
4630,14035286,21063378,5956763.5,10000000
4631,10676975,11861262,4569908.5,10000000
4632,4010417.5,7225611,1447383,10000000
4633,2837705.8,4012784.5,286661.2,10000000
4634,19355842,1996375.9,74261.586,10000000
4635,3728584.8,14053752,95227840,10000000
4636,10098145,6970063.5,1263579,10000000
4637,19073674,12995991,10567660,10000000
4638,480383.3,3926369.2,110111.5,10000000
4639,6747805.5,7122958.5,24269918,10000000
4640,795552.3,1581077.2,1165633.1,10000000
4641,13469609,15506179,12186075,10000000
4642,13511365,22863632,98387670,10000000
4643,3509406.5,9169643,1025856.56,10000000
4644,1620509,7281774,223839.9,10000000
4645,20685300,19440066,697311200,10000000
4646,880769.56,9027408,2216720.5,10000000
4647,1014168.9,524827.5,536338.1,10000000
4648,11024673,19230230,87121060,10000000
4649,17261680,25677778,100140660,10000000
4650,17248054,10951941,41385710,10000000
4651,13276336,17509942,226258060,10000000
4652,14051356,5018386.5,704476.3,10000000
4653,10620007,13483262,64101690,10000000
4654,18048406,16298651,81040840,10000000
4655,4448978,1261594.6,5290733.5,10000000
4656,7535173,5991361,3846979.2,10000000
4657,16337960,12378153,18634948,10000000
4658,4929079,3497600.8,4229353.5,10000000
4659,15549899,3358055.2,5198870.5,10000000
4660,17115216,13146696,6389302.5,10000000
4661,11001530,13368482,996568.1,10000000
4662,4208110,12301056,14286122,10000000
4663,6030810,17093794,4257178.5,10000000
4664,14204352,13484675,6585594.5,10000000
4665,12643264,16544500,14739206,10000000
4666,28043010,16849288,98598600,10000000
4667,8829356,9490663,3753782.8,10000000
4668,3141210,15888718,3864806.2,10000000
4669,17413088,16725809,14245623,10000000
4670,484242.38,12125034,2927599.8,10000000
4671,7321581.5,5601681,850344.7,10000000
4672,470914.94,2631564.5,3169233.8,10000000
4673,15880305,9246209,3139074.5,10000000
4674,13446591,4304017.5,402296.16,10000000
4675,10461207,10691660,3520939,10000000
4676,2612332.2,3146926,395257.38,10000000
4677,491601.38,7399453.5,5963473.5,10000000
4678,435399.75,314666.28,33865.016,10000000
4679,9213797,10562568,1529624.9,10000000
4680,6274480,5022999.5,9551826,10000000
4681,10408290,12912944,9086036,10000000
4682,6311389,6187898,1830993,10000000
4683,5489805,7026774.5,1690651.1,10000000
4684,4240241,13813760,15243910,10000000
4685,14143954,9590797,3810291,10000000
4686,13448210,14585505,23630368,10000000
4687,16300200,12038721,114375304,10000000
4688,16178790,13890235,4155312.2,10000000
4689,2944742.8,11914771,5198946,10000000
4690,13351307,4919450.5,7939596,10000000
4691,12822613,16292409,4382928,10000000
4692,17642800,7878845,8882226,10000000
4693,11871598,16347587,5147946,10000000
4694,4066395,8773788,7634873.5,10000000
4695,5551192.5,9406474,42142732,10000000
4696,17343986,16411449,83666024,10000000
4697,17408838,12825163,2000681.4,10000000
4698,2607850.2,9875862,4008690.8,10000000
4699,16230131,24791954,122052550,10000000
4700,20702638,18314602,207810900,10000000
4701,6985446,1923817.9,1326588.9,10000000
4702,7686646,4638802,29086912,10000000
4703,8809042,12260623,50514370,10000000
4704,4058843.5,15113689,20742332,10000000
4705,13821249,19812826,48793492,10000000
4706,729180.3,1044957.94,2340174.5,10000000
4707,12811601,16790340,9609961,10000000
4708,508737.2,3461533.5,963597.44,10000000
4709,22819632,23552370,283727360,10000000
4710,4352320,1922787.4,2486715.8,10000000
4711,728982.9,6374964,685706.2,10000000
4712,7767336.5,26446242,285566100,10000000
4713,13716576,9462817,348418.78,10000000
4714,476928.1,8330642.5,804001.2,10000000
4715,7010600.5,2448577.2,1487786.2,10000000
4716,7743897,7180202.5,9707920,10000000
4717,5276047.5,10156337,8064913.5,10000000
4718,13768245,17634596,97171250,10000000
4719,7769717.5,16575481,3533723.2,10000000
4720,13821222,1778806,515137.47,10000000
4721,5661123.5,13191149,70652536,10000000
4722,4293823,7913199.5,2586536.8,10000000
4723,18609708,21257658,127956600,10000000
4724,27502496,19015054,4018740.2,10000000
4725,1242370,11323696,3844389,10000000
4726,4983951,12924074,9353782,10000000
4727,1976383,6478730.5,7725406.5,10000000
4728,19065920,20470928,77748536,10000000
4729,7223351.5,2230818,1685162.6,10000000
4730,11924512,18141974,32769298,10000000
4731,20646310,19054472,487157120,10000000
4732,7037984,10552373,1401874,10000000
4733,1780068.6,19027184,216564140,10000000
4734,13817860,14293664,8960623,10000000
4735,5422022.5,13307501,5236747,10000000
4736,15650048,21842502,45468020,10000000
4737,2015738.8,15721231,2831359.5,10000000
4738,13010058,18431696,78287520,10000000
4739,13532193,26916936,533964500,10000000
4740,20479470,3324698.5,158822.48,10000000
4741,22518426,11102128,133434120,10000000
4742,368348.03,206432.02,122965.11,10000000
4743,1321877.9,1041356.75,2176121.8,10000000
4744,3672148.5,18507950,262709120,10000000
4745,5816486.5,11815774,15173947,10000000
4746,9511614,18810242,4746275,10000000
4747,16280413,15645848,63576784,10000000
4748,11301024,6884691,4095184,10000000
4749,7957835,3438344.5,5397723.5,10000000
4750,6166378,11771224,34533850,10000000
4751,15348026,7706938.5,4274063.5,10000000
4752,7908254.5,9466672,2366786.5,10000000
4753,25936796,25481632,522407550,10000000
4754,12201958,7839891.5,3119259.5,10000000
4755,16119640,8794210,28357656,10000000
4756,14783878,12698019,236726610,10000000
4757,6345823,7441407,89969560,10000000
4758,27419528,22704750,321054080,10000000
4759,1162228.6,10566674,934251.3,10000000
4760,9510320,11357348,9440796,10000000
4761,12877796,15533948,4937563,10000000
4762,16828884,9910245,3577141.8,10000000
4763,17168040,25941946,323439520,10000000
4764,10891720,7594078.5,7629194,10000000
4765,26432326,18976266,139839340,10000000
4766,13439711,9169727,14363242,10000000
4767,7176321,21353236,47666656,10000000
4768,17098272,9094664,3247382.2,10000000
4769,18732264,19573702,86527250,10000000
4770,19323776,14898881,244793980,10000000
4771,16660926,11983143,3637752.5,10000000
4772,8751120,12286728,13120370,10000000
4773,1235401.9,16880134,1801433.1,10000000
4774,909493.3,7579506.5,1800960.1,10000000
4775,12367831,4931397,198519.66,10000000
4776,13228236,18245020,264252080,10000000
4777,19085782,14833976,38088376,10000000
4778,23639818,986799.2,41135260,10000000
4779,16499718,15883867,190724880,10000000
4780,1075452.4,8025424.5,1718546.2,10000000
4781,18568314,10712991,13987766,10000000
4782,19938898,4213824.5,5240483.5,10000000
4783,16257797,13974316,4342658,10000000
4784,3568560,13010204,55807964,10000000
4785,3990481.5,7926137.5,95014220,10000000
4786,1159966.6,11786852,74299650,10000000
4787,16818952,6231976,19567064,10000000
4788,19937976,10397742,993409.9,10000000
4789,14786352,13367062,128438210,10000000
4790,4447288.5,7543005.5,6202986.5,10000000
4791,504659.38,12380882,515182.44,10000000
4792,19327396,7159931,5409892.5,10000000
4793,9407634,2068286.2,1279440.1,10000000
4794,12701881,7969876.5,10624111,10000000
4795,2843231.8,3820301.5,3328690.2,10000000
4796,26675572,27941128,623707460,10000000
4797,6015421.5,13333324,133508040,10000000
4798,507360.1,13175190,4571499,10000000
4799,10622723,7822398.5,9521975,10000000
4800,4891525.5,1289514.9,329033.25,10000000
4801,10999492,11445305,11974208,10000000
4802,10158554,13016848,959862.56,10000000
4803,18477750,2718159.2,2997160.2,10000000
4804,2847603.2,4061807.8,319424.53,10000000
4805,8473716,2562325,1824415.2,10000000
4806,13615113,4306037,1510205.8,10000000
4807,20622954,11919447,2549463,10000000
4808,4309764.5,12844109,156260050,10000000
4809,10712190,8272036.5,1412381.4,10000000
4810,18532724,4103888.2,2627957,10000000
4811,2696189,17536838,126648170,10000000
4812,12226088,14776337,92619304,10000000
4813,8889582,8026612.5,1873739.4,10000000
4814,6825704.5,11670970,16172820,10000000
4815,23199816,16154972,8257393,10000000
4816,14049697,867369.06,5310547,10000000
4817,2429001.2,14225769,27802522,10000000
4818,20295508,10281309,3359588.2,10000000
4819,699561.6,6993377.5,30440436,10000000
4820,10338659,8616438,4680449,10000000
4821,789520.5,5430664,4697230,10000000
4822,3671502.8,9870781,1584196.1,10000000
4823,13572171,14312297,178809150,10000000
4824,11166442,16755451,117732136,10000000
4825,9334350,2231384.8,6175580,10000000
4826,17297846,18256144,24602086,10000000
4827,19768228,6594710,6918454.5,10000000
4828,13754558,12296058,14548798,10000000
4829,11672672,3548917.2,13874356,10000000
4830,5437611,8873917,19843864,10000000
4831,6227910.5,716003.4,2213895.2,10000000
4832,1862362.2,11705281,8562730,10000000
4833,7258238,10239783,6768327.5,10000000
4834,14508783,21186362,94213130,10000000
4835,6536182.5,626204.5,4839113.5,10000000
4836,21968192,36165024,242649380,10000000
4837,9848664,19820516,42086428,10000000
4838,18626140,1098587,107806.09,10000000
4839,21636728,24986850,293721180,10000000
4840,1131748.9,6354936,111822.81,10000000
4841,3600186.5,11497824,37050700,10000000
4842,18203268,19661120,91501944,10000000
4843,488240.78,5899528,733483.6,10000000
4844,22513256,12267257,7216108,10000000
4845,5332139,8494817,975968.94,10000000
4846,16556634,27832064,313488930,10000000
4847,18085884,20472120,12909413,10000000
4848,10690377,25961202,247324080,10000000
4849,3729853,16041778,7451870,10000000
4850,223155.36,2711685.8,94971.555,10000000
4851,6724052,10262795,2878764.2,10000000
4852,16646448,5711943.5,76348080,10000000
4853,14635561,14381262,4236673.5,10000000
4854,6283639.5,21075640,56646060,10000000
4855,12156171,7758982.5,2195676.8,10000000
4856,1846214.5,9480520,6950986,10000000
4857,4342920.5,13088450,16118585,10000000
4858,11710248,4227257.5,222353.42,10000000
4859,17516984,23485236,361302000,10000000
4860,16994022,19987602,158052100,10000000
4861,12660319,25105582,226949390,10000000
4862,12931610,20106696,201334560,10000000
4863,6848909,10198547,26786672,10000000
4864,5787161.5,7012636,10845096,10000000
4865,12155582,12360916,3069206,10000000
4866,22073008,8965384,113448080,10000000
4867,4702385,3136324.2,302352.6,10000000
4868,2777060.5,331306.1,94203.375,10000000
4869,8205480.5,9172294,10120882,10000000
4870,1291280.5,16494659,6678546,10000000
4871,5978084.5,4899717,615169.56,10000000
4872,13040898,11438351,2270365.8,10000000
4873,15549481,21611844,68460536,10000000
4874,6614688,6898992.5,1357106,10000000
4875,3169133.5,12947885,22380632,10000000
4876,4691487,12077236,18484384,10000000
4877,19101278,18217418,12433597,10000000
4878,9193141,14539316,10815101,10000000
4879,18635424,8391335,4161339.2,10000000
4880,4931222.5,10996257,1857566,10000000
4881,9645177,7121433.5,13327315,10000000
4882,12276087,10456616,51172092,10000000
4883,26759800,20256520,62356920,10000000
4884,8187004,6367312.5,4880888,10000000
4885,10835317,15445202,14965616,10000000
4886,5833772,1535130.8,2499742.2,10000000
4887,10195924,9189908,4762557,10000000
4888,8937069,4517398,2666819.5,10000000
4889,8468029,15411424,201823230,10000000
4890,12620298,849166.4,308630.72,10000000
4891,3734742,13165401,2470885.5,10000000
4892,7477874.5,9210918,218091310,10000000
4893,20713326,7916818,6347022.5,10000000
4894,1446767.2,7499190,2109697.5,10000000
4895,11045625,24520996,45802470,10000000
4896,622620.2,4830113.5,140427.33,10000000
4897,11400996,29942478,100884510,10000000
4898,16685104,14487766,515994300,10000000
4899,20036914,23345320,196104320,10000000
4900,13118898,15291976,23779966,10000000
4901,12529762,9522286,2022264.6,10000000
4902,21857688,2301480.8,1216372.2,10000000
4903,9641848,28178518,228570930,10000000
4904,17569392,5479480,32928890,10000000
4905,431993.5,520748.44,284543.38,10000000
4906,7798094,18439344,595665100,10000000
4907,7293578.5,9524668,1706951.2,10000000
4908,12418562,13465185,67709860,10000000
4909,7161832,13887104,27366428,10000000
4910,17196336,8693899,11403673,10000000
4911,18841852,15652621,21012426,10000000
4912,10181109,308983.4,3993557.2,10000000
4913,10360834,21914010,50200230,10000000
4914,13503599,12769518,30854396,10000000
4915,15446082,6849034.5,6616795,10000000
4916,15945495,14763140,6034777.5,10000000
4917,3298243.5,22239772,128692120,10000000
4918,4697314,12512207,27144978,10000000
4919,21692314,15860349,10417216,10000000
4920,18889540,5809420.5,55765868,10000000
4921,11128355,14935415,9662481,10000000
4922,14249759,19884428,11195212,10000000
4923,28873798,18658068,95663690,10000000
4924,12195273,16994058,107486530,10000000
4925,8810780,6383147,820937.25,10000000
4926,6194250.5,15355003,8969819,10000000
4927,7312622,4051915.5,1834264.9,10000000
4928,23515008,14166076,6420409.5,10000000
4929,11753295,11622708,8855684,10000000
4930,1973157.2,5973539,6336436.5,10000000
4931,1567428.5,9881016,2080616.6,10000000
4932,20514108,18776624,64411770,10000000
4933,1196989.6,12174117,112162.305,10000000
4934,18273612,19839876,387839580,10000000
4935,7288815.5,15666810,1008432.2,10000000
4936,3638703,4019214,886470.25,10000000
4937,8044658.5,6199371.5,7295783.5,10000000
4938,15286280,4406011,824922.25,10000000
4939,12017039,7220359,2539740.2,10000000
